=======================================================================================
STELLAR OBJECT TYPES DATA FILE - Captain Kwok's Balance Mod v1.20+ (Adapted from FQM)
=======================================================================================

Maximum Stellar Object Types Allowed = 1000

Allowable Values for Physical Type: 
  None, Planet, Asteroids, Storm, Star, Warp Point, Destroyed Star, Comet

Allowable Values for Planet Size:
  Asteroids, Tiny, Small, Medium, Large, Huge

Allowable Values for Planet Physical Type:
  Rock, Ice, Gas Giant

Allowable Values for Planet Atmosphere:
  None, Methane, Oxygen, Hydrogen, Carbon Dioxide

NOTE: The following combinations of plant physical type and atmosphere are 
not allowed: Gas Giant x None.

Allowable Values for all other sizes:
  Tiny, Small, Medium, Large, Huge

Allowable Values for Star Age:
  Young, Average, Old, Ancient

Allowable Values for Star Color:
  Yellow, Red, Purple, Green, Blue, White, Orange

Allowable Values for Star Luminosity:
  Dim, Average, Bright

Horrible lies about planet atmosphere texture colors:
None           - Gray
Picture Index              := 91
Portrait Filename          := planet_gas_0019_huge.bmp
Large Portrait Filename    := planet_gas_0019_huge_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas Giant
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Gas_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Gas_Carbon_Colonized.bmp

Stellar Object Name        := Planet Gas 0020 Huge
Physical Type              := Planet
XFile Class Name           := Planet Gas 0020 Huge
Maximum Model Size         := 22.0
Hex Size                   := 1
Picture Index              := 96
Portrait Filename          := planet_gas_0020_huge.bmp
Large Portrait Filename    := planet_gas_0020_huge_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas Giant
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Gas_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Gas_Carbon_Colonized.bmp

Stellar Object Name        := Planet Ice 0023 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0023 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 220
Portrait Filename          := planet_ice_0023_tiny.bmp
Large Portrait Filename    := planet_ice_0023_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Ice_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_None_Colonized.bmp

Stellar Object Name        := Planet Ice 0027 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0027 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 240
Portrait Filename          := planet_ice_0027_tiny.bmp
Large Portrait Filename    := planet_ice_0027_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Ice_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_None_Colonized.bmp

Stellar Object Name        := Planet Ice 0028 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0028 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 245
Portrait Filename          := planet_ice_0028_tiny.bmp
Large Portrait Filename    := planet_ice_0028_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Ice_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_None_Colonized.bmp

Stellar Object Name        := Planet Ice 0030 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0030 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 255
Portrait Filename          := planet_ice_0030_tiny.bmp
Large Portrait Filename    := planet_ice_0030_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Ice_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_None_Colonized.bmp

Stellar Object Name        := Planet Ice 0006 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0006 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 135
Portrait Filename          := planet_ice_0006_tiny.bmp
Large Portrait Filename    := planet_ice_0006_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Methane_Colonized.bmp

Stellar Object Name        := Planet Ice 0008 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0008 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 145
Portrait Filename          := planet_ice_0008_tiny.bmp
Large Portrait Filename    := planet_ice_0008_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Methane_Colonized.bmp

Stellar Object Name        := Planet Ice 0022 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0022 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 215
Portrait Filename          := planet_ice_0022_tiny.bmp
Large Portrait Filename    := planet_ice_0022_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Methane_Colonized.bmp

Stellar Object Name        := Planet Ice 0024 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0024 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 225
Portrait Filename          := planet_ice_0024_tiny.bmp
Large Portrait Filename    := planet_ice_0024_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Methane_Colonized.bmp

Stellar Object Name        := Planet Ice 0025 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0025 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 230
Portrait Filename          := planet_ice_0025_tiny.bmp
Large Portrait Filename    := planet_ice_0025_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Methane_Colonized.bmp

Stellar Object Name        := Planet Ice 0001 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0001 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 110
Portrait Filename          := planet_ice_0001_tiny.bmp
Large Portrait Filename    := planet_ice_0001_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0002 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0002 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 115
Portrait Filename          := planet_ice_0002_tiny.bmp
Large Portrait Filename    := planet_ice_0002_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0004 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0004 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 125
Portrait Filename          := planet_ice_0004_tiny.bmp
Large Portrait Filename    := planet_ice_0004_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0005 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0005 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 130
Portrait Filename          := planet_ice_0005_tiny.bmp
Large Portrait Filename    := planet_ice_0005_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0007 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0007 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 140
Portrait Filename          := planet_ice_0007_tiny.bmp
Large Portrait Filename    := planet_ice_0007_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0010 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0010 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 155
Portrait Filename          := planet_ice_0010_tiny.bmp
Large Portrait Filename    := planet_ice_0010_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0015 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0015 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 180
Portrait Filename          := planet_ice_0015_tiny.bmp
Large Portrait Filename    := planet_ice_0015_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0016 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0016 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 185
Portrait Filename          := planet_ice_0016_tiny.bmp
Large Portrait Filename    := planet_ice_0016_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0017 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0017 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 190
Portrait Filename          := planet_ice_0017_tiny.bmp
Large Portrait Filename    := planet_ice_0017_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0018 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0018 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 195
Portrait Filename          := planet_ice_0018_tiny.bmp
Large Portrait Filename    := planet_ice_0018_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0019 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0019 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 200
Portrait Filename          := planet_ice_0019_tiny.bmp
Large Portrait Filename    := planet_ice_0019_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0021 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0021 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 210
Portrait Filename          := planet_ice_0021_tiny.bmp
Large Portrait Filename    := planet_ice_0021_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0026 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0026 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 235
Portrait Filename          := planet_ice_0026_tiny.bmp
Large Portrait Filename    := planet_ice_0026_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0029 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0029 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 250
Portrait Filename          := planet_ice_0029_tiny.bmp
Large Portrait Filename    := planet_ice_0029_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ice 0003 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0003 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 120
Portrait Filename          := planet_ice_0003_tiny.bmp
Large Portrait Filename    := planet_ice_0003_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Hydrogen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Ice 0013 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0013 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 170
Portrait Filename          := planet_ice_0013_tiny.bmp
Large Portrait Filename    := planet_ice_0013_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Hydrogen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Ice 0020 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0020 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 205
Portrait Filename          := planet_ice_0020_tiny.bmp
Large Portrait Filename    := planet_ice_0020_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Hydrogen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Ice 0009 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0009 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 150
Portrait Filename          := planet_ice_0009_tiny.bmp
Large Portrait Filename    := planet_ice_0009_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Carbon_Colonized.bmp

Stellar Object Name        := Planet Ice 0011 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0011 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 160
Portrait Filename          := planet_ice_0011_tiny.bmp
Large Portrait Filename    := planet_ice_0011_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Carbon_Colonized.bmp

Stellar Object Name        := Planet Ice 0012 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0012 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 165
Portrait Filename          := planet_ice_0012_tiny.bmp
Large Portrait Filename    := planet_ice_0012_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Carbon_Colonized.bmp

Stellar Object Name        := Planet Ice 0014 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Ice 0014 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 175
Portrait Filename          := planet_ice_0014_tiny.bmp
Large Portrait Filename    := planet_ice_0014_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Ice
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Carbon_Colonized.bmp

Stellar Object Name        := Planet Ice 0023 Small
Physical Type              := Planet
XFile Class Name           := Planet Ice 0023 Small
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 219
Portrait Filename          := planet_ice_0023_small.bmp
Large Portrait Filename    := planet_ice_0023_small_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Ice
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Ice_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_None_Colonized.bmp

Stellar Object Name        := Planet Ice 0027 Small
Physical Type              := Planet
XFile Class Name           := Planet Ice 0027 Small
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 239
Portrait Filename          := planet_ice_0027_small.bmp
Large Portrait Filename    := planet_ice_0027_small_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Ice
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Ice_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_None_Colonized.bmp

Stellar Object Name        := Planet Ice 0028 Small
Physical Type              := Planet
XFile Class Name           := Planet Ice 0028 Small
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 244
Portrait Filename          := planet_ice_0028_small.bmp
Large Portrait Filename    := planet_ice_0028_small_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Ice
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Ice_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_None_Colonized.bmp

Stellar Object Name        := Planet Ice 0030 Small
Physical Type              := Planet
XFile Class Name           := Planet Ice 0030 Small
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 254
Portrait Filename          := planet_ice_0030_small.bmp
Large Portrait Filename    := planet_ice_0030_small_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Ice
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Ice_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_None_Colonized.bmp

Stellar Object Name        := Planet Ice 0006 Small
Physical Type              := Planet
XFile Class Name           := Planet Ice 0006 Small
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 134
Portrait Filename          := planet_ice_0006_small.bmp
Large Portrait Filename    := planet_ice_0006_small_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Methane_Colonized.bmp

Stellar Object Name        := Planet Ice 0008 Small
Physical Type              := Planet
XFile Class Name           := Planet Ice 0008 Small
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 144
Portrait Filename          := planet_ice_0008_small.bmp
Large Portrait Filename    := planet_ice_0008_small_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Methane_Colonized.bmp

Stellar Object Name        := Planet Ice 0022 Small
Physical Type              := Planet
XFile Class Name           := Planet Ice 0022 Small
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 214
Portrait Filename          := planet_ice_0022_small.bmp
Large Portrait Filename    := planet_ice_0022_small_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Methane_Colonized.bmp

Stellar Object Name        := Planet Ice 0024 Small
Physical Type              := Planet
XFile Class Name           := Planet Ice 0024 Small
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 224
Portrait Filename          := planet_ice_0024_small.bmp
Large Portrait Filename    := planet_ice_0024_small_lp.jpg
Description                := 
Planet Size                := Small
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ice Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Ice_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Ice_Methane_Colonized.bmp

Stellar Object Name        := Planet Ice 0025 Small
Physical Type              := Planet
XFile Class Name           := Planet Ice 0025 Small
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 229
Portrait Filename          := planet_ice_0025_small.bmp
